pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
03855,Helen,Leonard,914,1621,to help you you silly boy and don t shout,i wish i was wrong but the clergyman he has money of his own or else he s paid the poet or the musician just the same the tramp he s no different the tramp goes to the workhouse in the end and is paid for with other people s money miss schlegel the real thing s money and all the rest is a dream,Evie; Henry; Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
03856,Helen,Leonard,1488,909,you have fainted perhaps the air will do you good,no i shan t i knew it would be a failure,Jacky; Leonard,F,major,M,major,HowardsEnd,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
03857,Helen,Leonard,1494,741,i told you all that and they reduced their staff after he had been in a month and now he s penniless and i consider that we and our informant are directly to blame,and i was too tired to lift up my head to look at it and so cold too i m glad i did it and yet at the time it bored me more than i can say and besides you can believe me or not as you choose i was very hungry that dinner at wimbledon i meant it to last me all night like other dinners i never thought that walking would make such a difference why when you re walking you want as it were a breakfast and luncheon and tea during the night as well and i d nothing but a packet of woodbines lord i did feel bad looking back it wasn t what you may call enjoyment it was more a case of sticking to it i did stick i i was determined oh hang it all what s the good i mean the good of living in a room for ever there one goes on day after day same old game same up and down to town until you forget there is any other game you ought to see once in a way what s going on outside if it s only nothing particular after all,Jacky; Leonard; Margaret,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03858,Helen,Leonard,1500,1593,it s work he wants can t you see,it s better she stops in her room,Jacky; Leonard; Margaret,F,major,M,major,HowardsEnd,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
03859,Helen,Leonard,1578,1611,mr wilcox is so illogical if we told him it was his duty to take you on he might refuse to do it the fact is he isn t properly educated i don t want to set you against him but you ll find him a trial,i don t think so miss schlegel i hope not,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
03860,Helen,Leonard,1580,720,i believe in personal responsibility don t you and in personal everything i hate i suppose i oughtn t to say that but the wilcoxes are on the wrong tack surely or perhaps it isn t their fault perhaps the little thing that says i is missing out of the middle of their heads and then it s a waste of time to blame them there s a nightmare of a theory that says a special race is being born which will rule the rest of us in the future just because it lacks the little thing that says i had you heard that,i don t know nor for how long it got too dark to see my watch,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
03861,Helen,Leonard,1582,874,had you thought it then that there are two kinds of people our kind who live straight from the middle of their heads and the other kind who can t because their heads have no middle they can t say i they aren t in fact and so they re supermen pierpont morgan has never said i in his life,the more a lady has to say the better,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
03862,Helen,Leonard,1584,1627,oh no that s wrong no superman ever said i want because i want must lead to the question who am i and so to pity and to justice he only says want want europe if he s napoleon want wives if he s bluebeard want botticelli if he s pierpont morgan never the i and if you could pierce through the superman you d find panic and emptiness in the middle,but what is the difference,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
03863,Helen,Leonard,1586,706,of course,call what call,Leonard,F,major,M,major,HowardsEnd,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
03864,Helen,Leonard,1588,708,of course all presentable people say i,in the afternoon of course,Leonard,F,major,M,major,HowardsEnd,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
03865,Helen,Leonard,1590,743,i don t know that it s any good discussing mr wilcox either,curious it should all come about from reading something of richard jefferies,Leonard,F,major,M,major,HowardsEnd,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
03866,Helen,Leonard,1592,1615,mrs bast does she ever say i is she very tired,oh just settle down,Leonard,F,major,M,major,HowardsEnd,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
03867,Helen,Leonard,1594,1591,shall i sit up with her,quite so quite so,Leonard,F,major,M,major,HowardsEnd,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
03868,Helen,Leonard,1596,739,mr bast what kind of woman is your wife you ought to know my ways by now does that question offend you,no the dawn was only grey it was nothing to mention,Leonard,F,major,M,major,HowardsEnd,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0
03869,Helen,Leonard,1598,1617,because i love honesty don t pretend your marriage has been a happy one you and she can have nothing in common,walking is well enough when a man s in work oh i did talk a lot of nonsense once but there s nothing like a bailiff in the house to drive it out of you when i saw him fingering my ruskins and stevensons i seemed to see life straight and real and it isn t a pretty sight my books are back again thanks to you but they ll never be the same to me again and i shan t ever again think night in the woods is wonderful,Leonard,F,major,M,major,HowardsEnd,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
03870,Helen,Leonard,1600,911,how long have you been married,you ask me why i turn on you,Leonard,F,major,M,major,HowardsEnd,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
03871,Helen,Leonard,1602,1605,what did your people say,they were just nothing at all agricultural labourers and that sort,Leonard,F,major,M,major,HowardsEnd,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
03872,Helen,Leonard,1604,1629,my good boy what a mess who are your people and your grandparents,i must be stupid,Leonard,F,major,M,major,HowardsEnd,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
03873,Helen,Leonard,1606,724,so from which part,well i lost it entirely first of all the street lamps then the trees and towards morning it got cloudy,Leonard,F,major,M,major,HowardsEnd,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
03874,Helen,Leonard,1608,1583,from this very shropshire yes that is odd my mother s people were lancashire but why do your brother and your sisters object to mrs bast,i never got on to nietzsche but i always understood that those supermen were rather what you may call egoists,Leonard,F,major,M,major,HowardsEnd,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0
03875,Helen,Leonard,1610,1585,excuse me you do know i am not a baby i can bear anything you tell me and the more you tell the more i shall be able to help have they heard anything against her i think i have guessed now,may i take it miss schlegel that you and i are both the sort that say i,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
03876,Helen,Leonard,1612,897,we must be honest even over these things i have guessed i am frightfully dreadfully sorry but it does not make the least difference to me i shall feel just the same to both of you i blame not your wife for these things but men,one can but see as ibsen says things happen,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
03877,Helen,Leonard,1614,1603,settle down to what,they will not have anything to do with us they had a sort of family council when they heard i was married and cut us off altogether,Leonard,F,major,M,major,HowardsEnd,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
03878,Helen,Leonard,1616,759,and that s to be life how can you with all the beautiful things to see and do with music with walking at night,things so often get spoiled,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0
03879,Helen,Leonard,1618,745,why not,then you don t think i was foolish,Leonard,F,major,M,major,HowardsEnd,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
03880,Helen,Leonard,1620,1595,well you re wrong,no thank you she does not need company,Leonard,F,major,M,major,HowardsEnd,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
03881,Helen,Leonard,1622,1587,you re still wrong you ve forgotten death if we lived forever what you say would be true but we have to die we have to leave life presently injustice and greed would be the real thing if we lived for ever as it is we must hold to other things because death is coming i love death not morbidly but because he explains he shows me the emptiness of money death and money are the eternal foes not death and life never mind what lies behind death mr bast but be sure that the poet and the musician and the tramp will be happier in it than the man who has never learnt to say i am i,and your sister too,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
03882,Helen,Leonard,1624,1495,we are all in a mist i know but i can help you this far men like the wilcoxes are deeper in the mist than any sane sound englishmen building up empires levelling all the world into what they call common sense but mention death to them and they re offended because death s really imperial and he cries out against them for ever,i hate all this,Leonard,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1
03883,Helen,Leonard,1626,704,but not of the idea of death,i said to my wife i said to mrs bast and mrs bast said to me while i was gone however she wanted me on important business and thought i had come here owing to the card and so came after me and i beg to tender my apologies and hers as well for any inconvenience we may have inadvertently caused you,Leonard,F,major,M,major,HowardsEnd,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0
03884,Helen,Leonard,1628,1609,infinite difference,oh i don t know,Leonard,F,major,M,major,HowardsEnd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
03885,Leonard,Helen,696,1598,and you if i may say so took away my umbrella inadvertently of course,because i love honesty don t pretend your marriage has been a happy one you and she can have nothing in common,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
03886,Leonard,Helen,702,1500,that s so calling too a mistake,it s work he wants can t you see,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
03887,Leonard,Helen,704,1622,i said to my wife i said to mrs bast and mrs bast said to me while i was gone however she wanted me on important business and thought i had come here owing to the card and so came after me and i beg to tender my apologies and hers as well for any inconvenience we may have inadvertently caused you,you re still wrong you ve forgotten death if we lived forever what you say would be true but we have to die we have to leave life presently injustice and greed would be the real thing if we lived for ever as it is we must hold to other things because death is coming i love death not morbidly but because he explains he shows me the emptiness of money death and money are the eternal foes not death and life never mind what lies behind death mr bast but be sure that the poet and the musician and the tramp will be happier in it than the man who has never learnt to say i am i,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
03888,Leonard,Helen,706,910,call what call,i call that a very rude remark what do you want to turn on me like that for,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0
03889,Leonard,Helen,710,740,s saturday,just a grey evening turned upside down i know,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
03890,Leonard,Helen,716,1612,yes but i want i wanted have you ever read the ordeal of richard feverel it s a beautiful book i wanted to get back to the earth don t you see like richard does in the end or have you ever read stevenson s prince otto that s another beautiful book you get back to the earth in that i wanted i walked all the saturday night i walked,we must be honest even over these things i have guessed i am frightfully dreadfully sorry but it does not make the least difference to me i shall feel just the same to both of you i blame not your wife for these things but men,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03891,Leonard,Helen,718,1614,oh i walked,settle down to what,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
03892,Leonard,Helen,720,736,i don t know nor for how long it got too dark to see my watch,yes but the wood this ere wood how did you get out of it,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
03893,Leonard,Helen,722,1600,yes but we d been talking it over at the office there s been a lot of talk at the office lately about these things the fellows there said one steers by the pole star and i looked it up in the celestial atlas but once out of doors everything gets so mixed,how long have you been married,Helen; Margaret; Tibby,M,major,F,major,HowardsEnd,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
03894,Leonard,Helen,728,1620,it was gas lamps for hours still i had all the night and being out was the great thing i did get into woods too presently,well you re wrong,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
03895,Leonard,Helen,730,697,you ve no idea how difficult uneven ground is when it s dark,likely enough for i steal umbrellas even oftener than i hear beethoven did you get it back,Helen; Margaret,M,major,F,major,HowardsEnd,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1
03896,Leonard,Helen,735,717,i felt like r l s you probably remember how in virginibus,no doubt it s another beautiful book but i d rather hear about your road,Helen; Margaret,M,major,F,major,HowardsEnd,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
03897,Leonard,Helen,737,731,i managed one wood and found a road the other side which went a good bit uphill i rather fancy it was those north downs for the road went off into grass and i got into another wood that was awful with gorse bushes i did wish i d never come but suddenly it got light just while i seemed going under one tree then i found a road down to a station and took the first train i could back to london,did you actually go off the roads,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
03898,Leonard,Helen,739,882,no the dawn was only grey it was nothing to mention,why funny it was written as large as life on your card and considering we wrote to you there and that you replied on the stamped paper,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
03899,Leonard,Helen,741,723,and i was too tired to lift up my head to look at it and so cold too i m glad i did it and yet at the time it bored me more than i can say and besides you can believe me or not as you choose i was very hungry that dinner at wimbledon i meant it to last me all night like other dinners i never thought that walking would make such a difference why when you re walking you want as it were a breakfast and luncheon and tea during the night as well and i d nothing but a packet of woodbines lord i did feel bad looking back it wasn t what you may call enjoyment it was more a case of sticking to it i did stick i i was determined oh hang it all what s the good i mean the good of living in a room for ever there one goes on day after day same old game same up and down to town until you forget there is any other game you ought to see once in a way what s going on outside if it s only nothing particular after all,don t talk to me about the pole star i know its little ways it goes round and round and you go round after it,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
03900,Leonard,Helen,743,738,curious it should all come about from reading something of richard jefferies,but was the dawn wonderful,Helen; Margaret,M,major,F,major,HowardsEnd,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
03901,Leonard,Helen,748,760,i m very glad you say that now my wife would never understand not if i explained for days,i know but people don t go then perhaps you know best but never forget you re better than jefferies,Helen; Margaret,M,major,F,major,HowardsEnd,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
03902,Leonard,Helen,757,1626,no it is better not to risk a second interview i shall always look back on this talk with you as one of the finest things in my life really i mean this we can never repeat it has done me real good and there we had better leave it,but not of the idea of death,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
03903,Leonard,Helen,759,703,things so often get spoiled,then why,Helen; Margaret,M,major,F,major,HowardsEnd,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
03904,Leonard,Helen,874,719,the more a lady has to say the better,how far,Helen; Margaret,M,major,F,major,HowardsEnd,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
03905,Leonard,Helen,876,1580,ladies brighten,i believe in personal responsibility don t you and in personal everything i hate i suppose i oughtn t to say that but the wilcoxes are on the wrong tack surely or perhaps it isn t their fault perhaps the little thing that says i is missing out of the middle of their heads and then it s a waste of time to blame them there s a nightmare of a theory that says a special race is being born which will rule the rest of us in the future just because it lacks the little thing that says i had you heard that,Helen; Margaret,M,major,F,major,HowardsEnd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
